trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes
23404567,Local31,19606,2021-01-12 06:56:19 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,18
23407318,Local31,19576,2021-01-13 09:00:17 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,17
23411892,Local31,19606,2021-01-14 07:26:18 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,15
23440219,Local31,19847,2021-01-22 09:14:12 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,17
23443385,Local31,19328,2021-01-23 07:56:07 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,13
23429502,Local31,19199,2021-01-18 15:21:18 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,19
23394305,Local31,19251,2021-01-08 07:47:15 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,29
23402443,Local31,19078,2021-01-11 07:45:21 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,32
23407266,Local31,19196,2021-01-13 08:28:00 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,28
23411889,Local31,21553,2021-01-14 07:26:05 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,15
23411969,Local31,21712,2021-01-14 08:12:34 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,24
23417923,Local31,19693,2021-01-16 09:23:43 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,18
23417926,Local31,21712,2021-01-16 09:25:02 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,16
23436589,Local31,19110,2021-01-21 07:44:19 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,26
23461618,Local365,19247,2021-01-28 16:17:20 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,29
23394316,Local31,19608,2021-01-08 07:58:13 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,18
23411903,Local31,21707,2021-01-14 07:37:59 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,17
23417914,Local31,19479,2021-01-16 09:20:19 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,21
23382391,Local31,19583,2021-01-04 08:54:45 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,17
23384017,Local31,19692,2021-01-04 15:19:04 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,17
23385969,Local31,1782,2021-01-05 07:58:28 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,24
23391734,Local31,19552,2021-01-07 07:44:42 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,17
23392945,Local31,19821,2021-01-07 14:46:46 UTC,3841.0,23rd/Rio Grande,3377.0,Veterans/Atlanta @ MoPac Ped Bridge,18
23467161,Local365,19185,2021-01-30 12:25:42 UTC,3841.0,23rd/Rio Grande,3390.0,6th/Brazos,19
23383964,Explorer,19214,2021-01-04 15:07:25 UTC,3841.0,23rd/Rio Grande,3390.0,6th/Brazos,32
23383960,Local31,19386,2021-01-04 15:07:04 UTC,3841.0,23rd/Rio Grande,3390.0,6th/Brazos,32
23540396,Local365,19488,2021-02-23 13:46:23 UTC,3841.0,23rd/Rio Grande,3455.0,4th/Guadalupe @ Republic Square,68
23477123,Pay-as-you-ride,897,2021-02-01 13:51:10 UTC,3841.0,23rd/Rio Grande,3455.0,4th/Guadalupe @ Republic Square,13
23477114,Local31,422,2021-02-01 13:49:43 UTC,3841.0,23rd/Rio Grande,3455.0,4th/Guadalupe @ Republic Square,14
23425241,Explorer,21712,2021-01-17 15:43:27 UTC,3841.0,23rd/Rio Grande,3513.0,South Congress/Barton Springs @ The Austin American-Statesman,33
23398867,Local31,19427,2021-01-09 14:35:30 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,8
23405588,Local31,19196,2021-01-12 13:25:04 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,8
23415309,Local31,520,2021-01-15 11:06:11 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,10
23415686,Local31,21712,2021-01-15 12:45:53 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,18
23415308,Local31,19177,2021-01-15 11:06:09 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,10
23468523,Local365,17635,2021-01-30 15:39:41 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,20
23383222,Local31,19678,2021-01-04 12:20:33 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,8
23403199,Local31,19285,2021-01-11 13:09:32 UTC,3841.0,23rd/Rio Grande,3619.0,6th/Congress,11
23393309,Local31,18929,2021-01-07 16:22:14 UTC,3841.0,23rd/Rio Grande,3621.0,3rd/Nueces,8
23490112,Local31,19214,2021-02-05 16:13:45 UTC,3841.0,23rd/Rio Grande,3621.0,3rd/Nueces,48
23426803,Local31,19631,2021-01-17 20:09:51 UTC,3841.0,23rd/Rio Grande,3686.0,Sterzing/Barton Springs,28
23481402,Local365,18266,2021-02-02 18:01:21 UTC,3841.0,23rd/Rio Grande,3687.0,Boardwalk West,36
23481392,Local365,21543,2021-02-02 17:59:21 UTC,3841.0,23rd/Rio Grande,3687.0,Boardwalk West,38
23384051,Local31,19583,2021-01-04 15:22:09 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,2
23370345,Local31,19675,2021-01-01 13:52:26 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,71
23384675,Local365,1434,2021-01-04 17:01:50 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23469744,Local365,19602,2021-01-30 18:17:35 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,19
23426644,Local365,19265,2021-01-17 19:06:22 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,39
23407775,Local31,19453,2021-01-13 11:45:24 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,55
23438414,Local365,19194,2021-01-21 18:24:00 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23385965,Local31,2277,2021-01-05 07:57:28 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23385968,Local31,272G,2021-01-05 07:58:09 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,2
23385962,Local31,133G,2021-01-05 07:57:00 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23460815,Local31,19085,2021-01-28 13:13:45 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,40
23407808,Local31,18329,2021-01-13 11:48:39 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,52
23383574,Local31,19303,2021-01-04 13:52:25 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,64
23445677,Local365,19935,2021-01-23 16:45:21 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,2
23540062,Local365,19488,2021-02-23 12:49:35 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,33
23516227,Local365,19789,2021-02-13 20:15:26 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,42
23563051,Local31,19403,2021-02-28 16:16:57 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,8
23551015,Local31,19821,2021-02-25 19:37:22 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,2
23548196,Local31,19403,2021-02-24 19:25:06 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,2
23490262,Local365,18909,2021-02-05 16:47:41 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23554329,Local365,21514,2021-02-26 20:33:15 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,16
23542378,Local31,19442,2021-02-23 19:30:36 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23563517,Local365,19679,2021-02-28 17:13:33 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,4
23554331,Local365,21849,2021-02-26 20:33:21 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,16
23490667,Local365,19693,2021-02-05 19:12:59 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,29
23489845,Local365,18909,2021-02-05 15:05:55 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,2
23490263,Local365,19583,2021-02-05 16:47:53 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23563527,Local365,21689,2021-02-28 17:14:33 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,3
23486530,Local365,18266,2021-02-04 13:12:57 UTC,3841.0,23rd/Rio Grande,3792.0,22nd/Pearl,12
23437264,Local365,19688,2021-01-21 12:26:17 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,49
23462536,Local365,19734,2021-01-28 23:11:28 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,3
23462107,Local31,19789,2021-01-28 18:39:46 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,34
23435072,Local31,19688,2021-01-20 13:43:13 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,11
23469458,Local31,17449,2021-01-30 17:39:34 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,17
23443318,Local365,19199,2021-01-23 06:53:24 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,4
23452787,Local365,21508,2021-01-25 21:55:48 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,5
23465436,Local31,19619,2021-01-29 20:18:43 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,4
23465052,U.T. Student Membership,19185,2021-01-29 17:43:03 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,56
23405636,Local365,19221,2021-01-12 13:41:59 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,3
23396685,U.T. Student Membership,19403,2021-01-08 20:29:07 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23455763,U.T. Student Membership,21408,2021-01-26 18:21:58 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,5
23371552,Local31,19432,2021-01-01 16:53:57 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,39
23462535,Local365,19606,2021-01-28 23:11:27 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,3
23465051,Local365,19789,2021-01-29 17:43:00 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,56
23412820,Local31,19221,2021-01-14 12:48:27 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,55
23414002,Local365,19775,2021-01-14 17:35:11 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,3
23414005,U.T. Student Membership,19251,2021-01-14 17:36:10 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23452880,Local365,19148,2021-01-25 23:21:11 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23425930,Local365,19537,2021-01-17 16:56:59 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,22
23400213,U.T. Student Membership,19679,2021-01-09 20:02:22 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,3
23461060,Local365,19552,2021-01-28 14:12:00 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23465434,Local31,17370,2021-01-29 20:17:38 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,22
23449693,Local365,16330,2021-01-24 21:39:39 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,5
23489831,Local31,19688,2021-02-05 15:01:30 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,5
23559904,Local365,21810,2021-02-28 00:07:11 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,31
23482936,Local365,18321,2021-02-03 11:46:39 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,47
23488367,Local365,19529,2021-02-04 23:27:18 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23476506,Local31,17460,2021-02-01 11:08:25 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,15
23564778,U.T. Student Membership,19224,2021-02-28 22:31:04 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23542559,U.T. Student Membership,21691,2021-02-23 20:45:58 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,14
23508891,Local365,19078,2021-02-10 12:39:56 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,15
23512864,Local365,21886,2021-02-12 12:57:29 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,4
23532746,Local365,21666,2021-02-21 15:26:28 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,32
23501926,Local365,21553,2021-02-08 13:16:39 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,15
23559587,U.T. Student Membership,19418,2021-02-27 22:04:31 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23478691,Local365,18532,2021-02-01 20:09:30 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,5
23486145,Local31,19678,2021-02-04 11:30:29 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,21
23495115,U.T. Student Membership,21728,2021-02-06 18:24:44 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,17
23490864,Local31,19280,2021-02-05 21:31:07 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,2
23492747,Local365,21543,2021-02-06 13:10:36 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,29
23483221,U.T. Student Membership,19224,2021-02-03 13:17:42 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,3
23487191,Local31,19693,2021-02-04 16:06:25 UTC,3841.0,23rd/Rio Grande,3793.0,28th/Rio Grande,16
23419325,Local365,18592,2021-01-16 13:43:22 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,3
23421695,Local365,19704,2021-01-16 20:20:33 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,3
23469806,Local365,152,2021-01-30 18:29:37 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,4
23434572,Local365,16855,2021-01-20 11:00:53 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,3
23444295,Pay-as-you-ride,134,2021-01-23 12:32:47 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,8
23537859,Local365,21823,2021-02-22 17:50:17 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,58
23489206,Local365,19955,2021-02-05 12:05:42 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,3
23557263,Local365,21487,2021-02-27 14:45:25 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,3
23482337,Local365,18253,2021-02-03 08:47:31 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,3
23506888,U.T. Student Membership,072G,2021-02-09 17:43:32 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,954
23514058,Local31,21457,2021-02-12 21:02:44 UTC,3841.0,23rd/Rio Grande,3795.0,Dean Keeton/Whitis,31
23443652,Local31,19328,2021-01-23 09:52:33 UTC,3841.0,23rd/Rio Grande,3797.0,21st/University,11
23405715,Local31,19250,2021-01-12 14:04:18 UTC,3841.0,23rd/Rio Grande,3797.0,21st/University,9
23428005,U.T. Student Membership,19678,2021-01-18 11:35:09 UTC,3841.0,23rd/Rio Grande,3797.0,21st/University,5
23481603,Local365,19314,2021-02-02 19:01:17 UTC,3841.0,23rd/Rio Grande,3797.0,21st/University,3
23557726,Local365,19602,2021-02-27 15:38:02 UTC,3841.0,23rd/Rio Grande,3797.0,21st/University,6
23481704,Local365,18266,2021-02-02 19:54:37 UTC,3841.0,23rd/Rio Grande,3797.0,21st/University,6
23392586,Local365,19608,2021-01-07 13:24:45 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,7
23390995,U.T. Student Membership,16337,2021-01-06 16:44:15 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23395609,Local31,19488,2021-01-08 15:01:37 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,35
23465659,Local365,18684,2021-01-29 22:31:25 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23412369,U.T. Student Membership,21553,2021-01-14 10:35:05 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23461775,U.T. Student Membership,377,2021-01-28 16:55:49 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23470351,Local365,16290,2021-01-30 21:12:18 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23447460,Local365,19247,2021-01-24 11:26:25 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23455701,Local365,18971,2021-01-26 18:10:06 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,8
23452749,Local365,19247,2021-01-25 21:26:12 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23454372,U.T. Student Membership,19678,2021-01-26 13:32:45 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23415772,U.T. Student Membership,19326,2021-01-15 13:13:27 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23395752,U.T. Student Membership,354G,2021-01-08 15:35:59 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23463045,U.T. Student Membership,19869,2021-01-29 09:36:24 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23472425,Local365,102,2021-01-31 12:47:07 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23434489,Local365,17374,2021-01-20 10:34:38 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23450845,U.T. Student Membership,19247,2021-01-25 12:49:02 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23388189,U.T. Student Membership,19100,2021-01-05 17:42:05 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23419759,U.T. Student Membership,17370,2021-01-16 14:34:25 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23455399,U.T. Student Membership,19274,2021-01-26 17:03:04 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23459787,Local365,19090,2021-01-28 01:19:23 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23460348,U.T. Student Membership,19470,2021-01-28 10:56:03 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23472422,Local365,3281,2021-01-31 12:46:56 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23427842,U.T. Student Membership,180,2021-01-18 11:00:28 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23431881,U.T. Student Membership,2204,2021-01-19 10:28:04 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23438121,U.T. Student Membership,16855,2021-01-21 16:39:14 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23438565,U.T. Student Membership,19110,2021-01-21 19:36:13 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23449491,Local365,16936,2021-01-24 19:28:33 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23450799,U.T. Student Membership,21408,2021-01-25 12:31:56 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23469562,Local365,17635,2021-01-30 17:53:30 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23470352,Pay-as-you-ride,19789,2021-01-30 21:13:01 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23474932,U.T. Student Membership,157,2021-01-31 17:20:08 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23382947,U.T. Student Membership,19692,2021-01-04 11:17:11 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23403740,U.T. Student Membership,19221,2021-01-11 15:48:33 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23425549,U.T. Student Membership,18913,2021-01-17 16:18:50 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23453930,Local365,19678,2021-01-26 12:03:36 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23462151,Local365,19247,2021-01-28 18:55:54 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23405789,U.T. Student Membership,21447,2021-01-12 14:21:16 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23434428,U.T. Student Membership,19619,2021-01-20 10:07:37 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23435696,U.T. Student Membership,19328,2021-01-20 16:53:55 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23465228,Local365,19247,2021-01-29 18:38:59 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23432441,Local365,706,2021-01-19 13:37:17 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23446155,Local365,19678,2021-01-23 18:53:12 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23407801,U.T. Student Membership,019G,2021-01-13 11:47:47 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23389530,U.T. Student Membership,19692,2021-01-06 10:22:54 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23559018,Local365,19645,2021-02-27 18:55:33 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23490053,Local365,17460,2021-02-05 16:04:10 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23477567,Local365,19040,2021-02-01 15:21:36 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23553940,Local365,21823,2021-02-26 18:03:55 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23531089,Local365,19704,2021-02-21 11:08:49 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23512987,U.T. Student Membership,19285,2021-02-12 13:29:48 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23503246,U.T. Student Membership,21496,2021-02-08 17:44:59 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23546652,U.T. Student Membership,16946,2021-02-24 13:57:45 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23547414,Local365,21431,2021-02-24 16:28:48 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23554092,U.T. Student Membership,21571,2021-02-26 18:57:36 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23555675,Local365,19233,2021-02-27 10:50:50 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23478529,Local365,19078,2021-02-01 18:45:51 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23488167,Local365,19224,2021-02-04 20:37:33 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23490248,Local365,18266,2021-02-05 16:44:16 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23492618,Local365,18726,2021-02-06 12:51:07 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23496989,Local365,21767,2021-02-07 11:22:41 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23502917,Local365,21413,2021-02-08 16:38:55 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23506412,Local365,21707,2021-02-09 15:49:25 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23509429,Local365,19280,2021-02-10 15:43:03 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,3
23532623,U.T. Student Membership,18532,2021-02-21 15:08:52 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23542275,U.T. Student Membership,17751,2021-02-23 19:05:47 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23495537,Local365,21790,2021-02-06 20:53:37 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23484465,Local365,19148,2021-02-03 17:37:57 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,47
23499398,U.T. Student Membership,21408,2021-02-07 16:40:58 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23502607,Local365,21707,2021-02-08 15:37:29 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23515565,Local365,19319,2021-02-13 15:20:08 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,42
23479444,Local365,21447,2021-02-02 10:17:16 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23527447,Local365,18704,2021-02-20 11:43:18 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23480849,U.T. Student Membership,17374,2021-02-02 16:02:56 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,29
23483766,Local365,19314,2021-02-03 15:23:08 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,6
23484175,Local365,17370,2021-02-03 16:47:51 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23490249,Local365,19224,2021-02-05 16:44:19 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23504673,Local365,21551,2021-02-09 10:20:23 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23508537,U.T. Student Membership,21496,2021-02-10 10:38:53 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,5
23476844,U.T. Student Membership,19078,2021-02-01 12:47:04 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23478825,U.T. Student Membership,19078,2021-02-01 21:43:05 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
23479446,Local365,19078,2021-02-02 10:17:53 UTC,3841.0,23rd/Rio Grande,3798.0,21st/Speedway @ PCL,4
